time_s,altitude_agl_m
6.789189672029214,1437.988959364488
6.81224376826546,1442.8693720885838
6.845130528319621,1449.8167705790304
6.8780172883737825,1456.7471188104469
6.905087926087941,1462.4390461553962
6.9321585638021,1468.1194658110617
6.959229201516259,1473.7883980643744
6.986299839230418,1479.4458632901687
7.013370476944577,1485.0918819745316
7.049091711381831,1492.5246394397404
7.084812945819086,1499.937548942169
7.114259248437261,1506.0333867745405
7.143705551055436,1512.1157954703722
7.173151853673611,1518.184800820518
7.202598156291786,1524.2404281705344
7.232044458909961,1530.282702390983
7.261490761528136,1536.3116479157034
7.290937064146311,1542.3272887930366
7.320383366764486,1548.3296487170935
7.366093050869438,1557.6208958211375
7.41180273497439,1566.880282363045
7.457512419079341,1576.1078923301702
7.503222103184293,1585.3038084139132
7.548931787289245,1594.4681125250572
7.599525245199641,1604.5748005387893
7.650118703110037,1614.6429691966334
7.700712161020433,1624.6727266773426
7.751305618930829,1634.6641806846753
7.807430164044705,1645.7032589594758
7.863554709158581,1656.6954808534554
7.919679254272458,1667.640994576529
7.975803799386334,1678.5399494373148
7.984629107689135,1680.2495301131173
7.993454415991936,1681.9579639460208
8.002279724294736,1683.6652514889984
8.014355159382216,1685.9994317436583
8.026430594469696,1688.33146872609
8.038506029557176,1690.6613640228181
8.052805535493405,1693.417614739139
8.067105041429635,1696.1708668930594
8.081404547365864,1698.9211234216025
8.095704053302093,1701.6683869950834
8.116620434197044,1705.6815188363282
8.137536815091995,1709.688260483693
8.158453195986946,1713.6886196386283
8.179369576881896,1717.6826039242599
8.200285957776847,1721.6702208909553
8.224660851640424,1726.3091645950772
8.249035745504,1730.9394829846763
8.273410639367578,1735.561187653609
8.297785533231155,1740.1742902487322
8.322160427094731,1744.778802550692
8.349661034252803,1749.9634759571827
8.377161641410874,1755.1372473705228
8.404662248568945,1760.3001345639204
8.432162855727016,1765.4521555449292
8.459663462885088,1770.593328452349
8.487164070043159,1775.7236714394971
8.51466467720123,1780.8432025512084
8.542165284359301,1785.9519396270907
8.578236021109824,1792.6363993658474
8.614306757860346,1799.3023582149794
8.650377494610868,1805.9498539555784
8.68644823136139,1812.5789233793998
8.722518968111913,1819.1896024339549
8.728683634801037,1820.3175625477097
8.73484830149016,1821.4449867128428
8.741012968179284,1822.571875104084
8.747177634868407,1823.6982278959272
8.753342301557531,1824.8240452627106
8.765671634935778,1827.0740744181794
8.778000968314025,1829.321963964158
8.790330301692272,1831.567715294757
8.802659635070519,1833.8113298052854
8.845044284665606,1841.5079418259638
8.887428934260694,1849.1793748014256
8.92981358385578,1856.8256860931583
8.963836675411418,1862.945410868846
8.997859766967055,1869.0490150314217
9.031882858522692,1875.1365280871469
9.06590595007833,1881.2079791379178
9.099929041633967,1887.2633968213709
9.14699312498576,1895.613468382614
9.194057208337554,1903.9329871326477
9.241121291689348,1912.2220253636851
9.288185375041142,1920.480654697622
9.296917367544575,1922.009573469023
9.305649360048008,1923.5374483957244
9.314381352551441,1925.064279937178
9.323113345054875,1926.5900685526776
9.34057733006174,1929.6385194449972
9.358041315068604,1932.6828044300828
9.375505300075469,1935.7229265878486
9.388444741292485,1937.972735111498
9.401384182509501,1940.2202613567824
9.414323623726517,1942.465506650592
9.434592761285968,1945.9780147303973
9.454861898845419,1949.4849338072513
9.47513103640487,1952.9862695236366
9.49540017396432,1956.4820273348773
9.512522288212566,1959.4306859700564
9.52964440246081,1962.3753720974196
9.546766516709056,1965.3160889817345
9.568949286586028,1969.1200737745808
9.591132056463,1972.917409216525
9.613314826339971,1976.7081038906767
9.635497596216943,1980.4921658282437
9.666882312802647,1985.8346322850593
9.690355682915582,1989.821733728068
9.713829053028517,1993.8014380347367
9.737302423141452,1997.773753923906
9.760775793254387,2001.7386898929317
9.795264036846008,2007.5508015106466
9.82975228043763,2013.347025617731
9.85687599936902,2017.8943952521067
9.88399971830041,2022.4319652905106
9.911123437231801,2026.959747541347
9.938247156163191,2031.4777536768052
9.965370875094582,2035.9859953272025
9.999566992778158,2041.6558454761312
10.0268436758983,2046.1673286906052
10.054120359018443,2050.668976922079
10.058646470719308,2051.415000022257
10.063172582420174,2052.160752704459
10.06769869412104,2052.906235018264
10.072224805821905,2053.6514470147413
10.081277029223639,2055.14106026255
10.090329252625372,2056.6295928604677
10.099381476027105,2058.1170452220867
10.108433699428838,2059.6034177620127
10.141162827478734,2064.9685278349616
10.17389195552863,2070.319547209534
10.206621083578526,2075.6564959510774
10.239350211628421,2080.9793943757218
10.272079339678317,2086.2882629785854
10.309759758270745,2092.3829145005393
10.347440176863174,2098.4590287971323
10.385120595455602,2104.5166368486675
10.42280101404803,2110.55576916429
10.460481432640458,2116.5764557293337
10.498161851232886,2122.578726017637
10.543010748392712,2129.698928287959
10.587859645552538,2136.7931299310135
10.632708542712363,2143.861378723691
10.677557439872189,2150.903722205596
10.722406337032014,2157.920207867127
10.729647668632815,2159.0506727733778
10.736889000233615,2160.1804650180693
10.744130331834416,2161.3095848021435
10.751371663435217,2162.4380323286828
10.765854326636818,2164.6929117335803
10.78033698983842,2166.945104904314
10.79481965304002,2169.1946135347575
10.806595493526427,2171.021709283655
10.818371334012832,2172.8470323357
10.830147174499238,2174.670583682873
10.852180260661655,2178.077768165183
10.874213346824071,2181.4787595482294
10.89246785358572,2184.2918092275304
10.910722360347368,2187.100615679663
10.928976867109016,2189.9051821084868
10.947231373870665,2192.7055116365673
10.972782957750061,2196.6181379243444
10.998334541629458,2200.522477031264
11.023886125508854,2204.418536750564
11.04943770938825,2208.3063246592037
11.074989293267647,2212.1858482043363
11.10902229002378,2217.3402917856756
11.135912724063484,2221.4026155932647
11.162803158103188,2225.4558141422754
11.189693592142891,2229.4998963568314
11.216584026182595,2233.534871366741
11.246266559198611,2237.9782440968893
11.275949092214628,2242.4105444415577
11.305631625230644,2246.831785618993
11.33531415824666,2251.241981035967
11.364996691262677,2255.6411441703553
11.408047497469568,2262.0020040058066
11.439037464945748,2266.5665206704557
11.47002743242193,2271.119062361256
11.50101739989811,2275.6596436974605
11.532007367374291,2280.1882789918463
11.556543966481994,2283.765405531769
11.581080565589698,2287.335059631421
11.60089640600108,2290.212473882231
11.620712246412463,2293.085021788434
11.640528086823846,2295.9527068649463
11.673183362994205,2300.6678719546035
11.705838639164565,2305.369855002174
11.738493915334924,2310.0586726346187
11.771149191505284,2314.734340493029
11.817535034073263,2321.3534115250945
11.863920876641242,2327.946026289836
11.91030671920922,2334.5122301585584
11.948576680459716,2339.909729593887
11.986846641710212,2345.289309006375
12.025116602960708,2350.650994335149
12.063386564211203,2355.994811201233
12.1016565254617,2361.320784891654
12.154415881504345,2368.6340167391977
12.207175237546991,2375.9134483370267
12.259934593589637,2383.159143153768
12.30384840767367,2389.164355941831
12.347762221757701,2395.1462747601163
12.356544984574509,2396.3398662616974
12.365327747391316,2397.532527602255
12.374110510208123,2398.724259025402
12.38289327302493,2399.915060777553
12.400458798658542,2402.293876268192
12.418024324292155,2404.668976078321
12.435589849925767,2407.0403622343447
12.45315537555938,2409.4080367877805
12.489999589634065,2414.362256637563
12.52684380370875,2419.300175569957
12.563688017783436,2424.221813775071
12.600532231858121,2429.127191960261
12.637376445932807,2434.016331177275
12.695182808725349,2441.6544226461806
12.752989171517891,2449.2526749103936
12.810795534310433,2456.811168380421
12.857873732079524,2462.9375748503785
12.904951929848615,2469.037702172169
12.952030127617705,2475.111589185993
12.999108325386796,2481.159273907507
13.046186523155887,2487.1807939419887
13.093264720924978,2493.1761867960818
13.140342918694069,2499.1454901692678
13.18742111646316,2505.088742202745
13.23449931423225,2511.005981620958
13.299790460741555,2519.1694182977258
13.311761085689467,2520.6607101877357
13.323731710637379,2522.150327028435
13.33570233558529,2523.6382694739764
13.347672960533203,2525.124538180919
13.359643585481114,2526.609133805779
13.383584835376938,2529.5733084263497
13.407526085272762,2532.530798563256
13.431467335168586,2535.48160942286
13.45540858506441,2538.4257461848824
13.503470226218186,2544.3159227133847
13.551531867371962,2550.179264680207
13.599593508525738,2556.015812694546
13.647655149679514,2561.825606764817
13.69571679083329,2567.6086864035133
13.753501342685835,2574.5263756358663
13.811285894538381,2581.405572564199
13.869070446390927,2588.2463445258645
13.926854998243472,2595.0487587887155
13.984639550096018,2601.8128826049888
14.042424101948564,2608.5387831724843
14.119813616636208,2617.4868675500525
14.197203131323851,2626.36667225919
14.274592646011495,2635.1783550201403
14.351982160699139,2643.9220708236976
14.429371675386783,2652.5979717962623
14.506761190074426,2661.2062074998794
14.58415070476207,2669.7469254023367
14.661540219449714,2678.22027127128
14.738929734137358,2686.626389381956
14.816319248825002,2694.9654225503355
14.893708763512645,2703.2375120546812
14.971098278200289,2711.4427975059257
15.049739871465395,2719.712545060152
15.065439521018853,2721.3552496041325
15.08113917057231,2722.995217775014
15.096838820125768,2724.6324508073612
15.112538469679226,2726.2669499224676
15.143937768786143,2729.527751208534
15.17533706789306,2732.7776311878056
15.206736366999978,2736.0165992435795
15.238135666106896,2739.2446645736086
15.296497803159502,2745.2157610908794
15.354859940212108,2751.149278273485
15.40195295685588,2755.909736475935
15.44904597349965,2760.645789562313
15.496138990143422,2765.3574648109898
15.543232006787193,2770.0447892657726
15.590325023430964,2774.7077898472976
15.645692890728302,2780.159065035613
15.70106075802564,2785.5767954989906
15.756428625322979,2790.961022106046
15.811796492620317,2796.3117860069915
15.867164359917656,2801.629129664172
15.922532227214994,2806.913096820244
15.977900094512332,2812.163731587917
16.02058672563448,2816.189054149785
16.06327335675663,2820.1946095360913
16.105959987878776,2824.1804164689906
16.148646619000925,2828.1464932671643
16.191333250123073,2832.0928578777293
16.24211216589189,2836.7617040094865
16.292891081660706,2841.4027093394848
16.343669997429522,2846.0159012116283
16.39444891319834,2850.601305172678
16.43575057127958,2854.3104244764468
16.477052229360822,2858.0011899521064
16.518353887442064,2861.6736156801176
16.559655545523306,2865.327716306482
16.600957203604548,2868.9635067197855
16.64225886168579,2872.5810020365057
16.68356051976703,2876.180217789509
16.724862177848273,2879.7611699788486
16.766163835929515,2883.32387490824
16.807465494010756,2886.8683489676882
16.848767152091998,2890.3946084973195
16.89006881017324,2893.9026697349973
16.949309922704515,2898.9027245960424
17.00855103523579,2903.8654186476942
17.067792147767065,2908.7907972138
17.12703326029834,2913.678904117221
17.186274372829615,2918.5297816359252
17.261084000404352,2924.6023383412958
17.33589362797909,2930.615671351671
17.395253293432788,2935.3450196217495
17.454612958886486,2940.0371670146387
17.513972624340184,2944.6921513425173
17.573332289793882,2949.310010356823
17.63269195524758,2953.8907818721796
17.701123958124203,2959.125689888561
17.769555961000826,2964.3114165150378
17.83798796387745,2969.4480211001382
17.906419966754072,2974.5355635391425
17.974851969630695,2979.5741039278682
18.043283972507318,2984.5637021645994
18.11171597538394,2989.504417596908
18.180147978260564,2994.396308751814
18.257053998598284,2999.835772547638
18.333960018936004,3005.2137240740326
18.410866039273724,3010.5302415823808
18.487772059611444,3015.7854016578963
18.564678079949164,3020.9792794400423
18.641584100286885,3026.111948913232
18.718490120624605,3031.1834832045697
18.795396140962325,3036.1939548504474
18.88367080925387,3041.8699244989302
18.971945477545418,3047.4656497349183
19.060220145836965,3052.9812415186125
19.14849481412851,3058.4168105246586
19.23676948242006,3063.772466358727
19.325044150711605,3069.0483174367128
19.449507597527433,3076.351659683886
19.57397104434326,3083.4968618646403
19.698434491159087,3090.4842149358133
19.822897937974915,3097.3140036060186
19.844783523586354,3098.4986820353533
19.866669109197794,3099.6784988444974
19.888554694809233,3100.8534555803412
19.910440280420673,3102.0235537798408
19.932325866032112,3103.188794968311
19.976097037254995,3105.5047123672007
20.019868208477877,3107.8012197980875
20.06363937970076,3110.078329163823
20.107410550923642,3112.3360522297216
20.19475440681125,3116.7833671297867
20.282098262698856,3121.153624937223
20.369442118586463,3125.446913942723
20.45678597447407,3129.663320301953
20.544129830361676,3133.802928325731
20.647319091345913,3138.59467182093
20.75050835233015,3143.279473755207
20.853697613314388,3147.8574653219866
20.956886874298625,3152.3287756332697
21.060076135282863,3156.693531891342
21.1632653962671,3160.951859503949
21.352296970205156,3168.4770029169767
21.50897263411498,3174.44425055388
21.665648298024802,3180.1673534613383
21.822323961934625,3185.646713120225
21.978999625844448,3190.8827190590846
22.13567528975427,3195.875748457462
22.292350953664094,3200.626171291132
22.449026617573917,3205.1343797791965
22.60570228148374,3209.400785252934
22.77847474714461,3213.825702540386
22.95124721280548,3217.957674956423
23.12401967846635,3221.797206647532
23.29679214412722,3225.344749547152
23.46956460978809,3228.600725720366
23.64233707544896,3231.5655417508747
23.81510954110983,3234.2395925217197
23.9878820067707,3236.623262036602
24.16065447243157,3238.716926305262
24.29983302375957,3240.1928474636347
24.439011575087573,3241.481016960428
24.578190126415574,3242.5816397855015
24.693754322485617,3243.3531605682247
24.80931851855566,3243.995659636667
24.924882714625703,3244.5092793860877
25.040446910695746,3244.8941731425057
25.15601110676579,3245.1505069382433
25.287141167351862,3245.2858958288907
25.329168855763797,3245.294356741081
25.330000000000002,3245.2943532155628
25.344448894315725,3245.2927862357683
25.35889778863145,3245.2897742587415
25.387795577262896,3245.2808664223608
25.416693365894343,3245.2662029951116
25.44559115452579,3245.245808183233
25.728912235240898,3244.747043090918
26.012233315956006,3243.721397100983
26.295554396671115,3242.18971285803
26.578875477386223,3240.1732275121344
26.98813589368569,3236.450054117268
27.397396309985158,3231.8338419871707
27.806656726284626,3226.401354866148
28.215917142584093,3220.2325823165825
28.693446506889206,3212.211660581105
29.17097587119432,3203.4231629126907
29.64850523549943,3193.9846587130537
30.126034599804544,3184.002974778306
30.603563964109657,3173.572618560097
31.08109332841477,3162.775412788164
31.558622692719883,3151.6809271512357
32.2511178135342,3135.1818330428414
32.943612934348515,3118.319472703471
33.63610805516283,3101.1985760513207
34.32860317597714,3083.897670217626
35.02109829679146,3066.4733842728438
35.57226249044447,3052.544587873659
36.12342668409749,3038.579125900255
36.674590877750504,3024.5885080826947
37.22575507140352,3010.5813904160855
38.06475723215958,2989.242201949111
38.90375939291564,2967.8960134139984
39.7427615536717,2946.5533147484452
40.58176371442776,2925.2215377457464
41.42076587518382,2903.904661285421
41.97231119403704,2889.9005442579105
42.52385651289026,2875.904343769969
43.075401831743484,2861.9164280894975
43.626947150596706,2847.9370360309135
44.20368922322173,2833.3283912129496
44.78043129584675,2818.7297105746125
45.25992009281689,2806.6006832995736
45.73940888978703,2794.4792088927384
46.21889768675717,2782.365458455106
46.698386483727305,2770.25940656292
